Date,Open,High,Low,Close,Adj Close,Volume
2014-06-12,66.110001,66.120003,65.580002,65.709999,48.303467,475500
2014-06-13,65.839996,66.080002,65.769997,65.980003,48.501949,435200
2014-06-16,65.940002,66.290001,65.860001,66.169998,48.641609,404100
2014-06-17,66.089996,66.300003,66.000000,66.279999,48.722469,514800
2014-06-18,66.309998,66.739998,66.199997,66.730003,49.053280,547000
2014-06-19,66.779999,66.860001,66.599998,66.860001,49.148842,899500
2014-06-20,67.070000,67.129997,66.959999,67.059998,49.295856,497100
2014-06-23,66.620003,66.620003,66.360001,66.519997,49.248478,458300
2014-06-24,66.470001,66.629997,66.080002,66.129997,48.959736,883600
2014-06-25,66.000000,66.349998,65.959999,66.309998,49.092999,595600
2014-06-26,66.309998,66.379997,65.800003,66.260002,49.055977,468400
2014-06-27,66.150002,66.349998,66.000000,66.339996,49.115227,420300
2014-06-30,66.339996,66.430000,66.199997,66.320000,49.100407,530100
2014-07-01,66.459999,66.809998,66.389999,66.629997,49.329914,689500
2014-07-02,66.680000,66.680000,66.510002,66.610001,49.315098,713600
2014-07-03,66.800003,66.910004,66.720001,66.910004,49.537209,306100
2014-07-07,66.830002,66.900002,66.730003,66.849998,49.492798,450000
2014-07-08,66.769997,66.820000,66.449997,66.550003,49.270683,444200
2014-07-09,66.739998,66.800003,66.519997,66.730003,49.403954,433600
2014-07-10,66.180000,66.699997,66.099998,66.570000,49.285488,531700
2014-07-11,66.559998,66.620003,66.379997,66.580002,49.292908,327400
2014-07-14,66.889999,66.970001,66.809998,66.839996,49.485394,375500
2014-07-15,66.910004,66.949997,66.510002,66.739998,49.411358,431200
2014-07-16,66.989998,67.190002,66.919998,67.150002,49.714897,418100
2014-07-17,67.019997,67.150002,66.339996,66.430000,49.181843,532000
2014-07-18,66.620003,67.019997,66.489998,66.970001,49.581650,321200
2014-07-21,66.800003,66.870003,66.529999,66.809998,49.463169,393500
2014-07-22,67.000000,67.089996,66.919998,67.019997,49.618652,375300
2014-07-23,67.110001,67.230003,66.989998,67.139999,49.707481,336200
2014-07-24,67.190002,67.250000,67.050003,67.150002,49.714897,474700
2014-07-25,67.040001,67.089996,66.809998,66.930000,49.552021,435900
2014-07-28,66.930000,67.059998,66.599998,67.010002,49.611256,479500
2014-07-29,67.180000,67.250000,66.720001,66.760002,49.426170,401100
2014-07-30,66.919998,66.980003,66.300003,66.540001,49.263283,670200
2014-07-31,66.120003,66.139999,65.199997,65.209999,48.278618,751500
2014-08-01,65.000000,65.370003,64.790001,65.089996,48.189762,759600
2014-08-04,65.180000,65.470001,64.790001,65.370003,48.397064,999100
2014-08-05,65.150002,65.199997,64.519997,64.730003,47.923241,614800
2014-08-06,64.529999,65.019997,64.519997,64.849998,48.012081,351800
2014-08-07,65.099998,65.139999,64.419998,64.589996,47.819580,444800
2014-08-08,64.669998,65.279999,64.550003,65.260002,48.315628,344900
2014-08-11,65.500000,65.730003,65.419998,65.459999,48.463699,1312600
2014-08-12,65.430000,65.570000,65.239998,65.430000,48.441498,441800
2014-08-13,65.639999,65.879997,65.510002,65.849998,48.752434,562100
2014-08-14,65.940002,66.099998,65.839996,66.099998,48.937534,516500
2014-08-15,66.290001,66.410004,65.629997,66.089996,48.930111,517800
2014-08-18,66.419998,66.570000,66.339996,66.570000,49.285488,525900
2014-08-19,66.680000,66.889999,66.610001,66.889999,49.522415,500600
2014-08-20,66.830002,67.099998,66.809998,67.019997,49.618652,479400
2014-08-21,67.080002,67.309998,67.059998,67.230003,49.774143,712500
2014-08-22,67.190002,67.269997,66.949997,67.070000,49.655670,526600
2014-08-25,67.360001,67.489998,67.269997,67.370003,49.877777,500400
2014-08-26,67.430000,67.529999,67.309998,67.339996,49.855572,545700
2014-08-27,67.400002,67.459999,67.300003,67.459999,49.944408,365400
2014-08-28,67.269997,67.480003,67.199997,67.440002,49.929611,381900
2014-08-29,67.589996,67.660004,67.349998,67.660004,50.092487,274000
2014-09-02,67.760002,67.769997,67.250000,67.489998,49.966618,534900
2014-09-03,67.769997,67.769997,67.339996,67.430000,49.922211,381000
2014-09-04,67.519997,67.709999,67.160004,67.339996,49.855572,308200
2014-09-05,67.349998,67.699997,67.190002,67.690002,50.114697,420100
2014-09-08,67.639999,67.650002,67.279999,67.440002,49.929611,576200
2014-09-09,67.410004,67.500000,66.930000,67.080002,49.663071,508700
2014-09-10,67.120003,67.360001,66.860001,67.339996,49.855572,365000
2014-09-11,67.099998,67.500000,67.029999,67.500000,49.974026,491100
2014-09-12,67.440002,67.440002,66.930000,67.120003,49.692699,399300
2014-09-15,67.139999,67.309998,66.970001,67.209999,49.759338,721400
2014-09-16,67.070000,67.730003,67.000000,67.620003,50.062862,557000
2014-09-17,67.690002,68.000000,67.449997,67.709999,50.129498,567100
2014-09-18,67.930000,68.019997,67.849998,68.010002,50.351612,616900
2014-09-19,68.239998,68.320000,67.980003,68.089996,50.410824,624400
2014-09-22,67.559998,67.580002,67.139999,67.239998,50.126789,1912200
2014-09-23,67.070000,67.230003,66.839996,66.849998,49.836067,632700
2014-09-24,66.879997,67.250000,66.680000,67.209999,50.104458,456900
2014-09-25,67.099998,67.099998,66.190002,66.199997,49.351494,923600
